time,pt_loc_x[0],pt_loc_x[1],pt_loc_y[0],pt_loc_y[1]
455.413450550014,0.966155867133598,-1.17558260077654,3.65298950678879,-4.56717134821846
455.964131868696,0.89499090603467,-1.08670431594003,3.66988420673296,-4.58762467229919
456.514813187378,0.823503122515583,-0.997435636574407,3.68539947580817,-4.60635608069129
457.06549450606,0.751718638645526,-0.907809737007737,3.69952916008179,-4.62335762177525
457.616175824742,0.679667727788022,-0.817859091530599,3.71227360501757,-4.63861970543907
458.166857143424,0.607371699319587,-0.727616061191411,3.72361755190137,-4.65214275073894
458.717538462106,0.534859619823882,-0.637114615302339,3.73356052045727,-4.66391835940678
459.268219780788,0.462160735588342,-0.546396939788646,3.74209764597733,-4.67392611751161
459.81890109947,0.389300613852509,-0.455482135056783,3.74922673512231,-4.68218980261947
460.369582418152,0.316301459786669,-0.364422323952458,3.75493252271897,-4.68867702317227
460.920263736834,0.243201312135909,-0.273240863904751,3.75923008452689,-4.69339098891643
461.470945055516,0.170023713244648,-0.181965671725463,3.7621148397878,-4.69635454359013
462.021626374198,0.096791559129649,-0.0906426563873501,3.76357490049338,-4.69754696050305
462.57230769288,0.0235343724014714,0.0006934340639566,3.76360911099329,-4.69695930372804
463.122989011562,-0.0497187363260261,0.0920097761053984,3.76221874582988,-4.69458951643932
463.673670330244,-0.122940389141239,0.183270144087543,3.75940345297488,-4.69042274761897
464.224351648926,-0.196106700662584,0.274451951992981,3.7551552149804,-4.68448469879137
464.775032967608,-0.269185733731806,0.365518564110947,3.74947736069137,-4.67678968773961
465.32571428629,-0.342141748908979,0.45641868749124,3.74238753101975,-4.66730373952425
465.876395604972,-0.414957893403631,0.54713621971722,3.73387227734089,-4.65605923886974
466.427076923654,-0.487601394830722,0.6376234385145,3.72393686335844,-4.64303207523574
466.977758242336,-0.5600477186542,0.727852736896562,3.71258469175077,-4.62824364822708
467.528439561018,-0.632263877443494,0.817789132836496,3.69982276433809,-4.61169623186608
468.0791208797,-0.704229011438586,0.907397609287961,3.68564476786774,-4.59339182788676
468.629802198382,-0.775911510250966,0.996644065666556,3.67006247613357,-4.57333582493406
469.180483517064,-0.847284553257372,1.08549184119265,3.65308099485017,-4.55153634902297
469.731164835746,-0.918320708952514,1.17390743392444,3.63470475145387,-4.52800229472468
470.281846154428,-0.988991824216009,1.26185614564584,3.61493985733197,-4.50274193853306
470.83252747311,-1.05927119981432,1.34929949620617,3.59379417435306,-4.47575714384102
471.383208791792,-1.12913140175038,1.43621280773821,3.571275696178,-4.44706525444047
471.933890110474,-1.19854440348819,1.52255557474431,3.54739073182999,-4.41666827794699
472.484571429156,-1.26748699844523,1.60829996268651,3.52214429333347,-4.38458369884875
473.035252747838,-1.33592942327128,1.69340761407633,3.49554866713854,-4.35082090983274
473.58593406652,-1.4038443584344,1.77784697615311,3.46761305934106,-4.31538904609216
474.136615385202,-1.47120780397419,1.86158416861674,3.43834579711173,-4.27830244731612
474.687296703884,-1.5379898257045,1.94458790962566,3.40775889804507,-4.23957266010364
475.237978022566,-1.60416678091953,2.02682601194268,3.37586352944397,-4.19921386807018
475.788659341248,-1.66971287736513,2.10826401598225,3.34266802285275,-4.15724228351715
476.33934065993,-1.73460148056746,2.18887065206646,3.30818703780971,-4.11367215580698
476.890021978612,-1.79880710281978,2.26861634228792,3.27243281614287,-4.06852006064738
477.440703297294,-1.86230347414967,2.34746788121533,3.23541637108101,-4.02180077506996
477.991384615976,-1.92506717505201,2.42539272132401,3.19715188335935,-3.97352928906919
478.542065934658,-1.98707263214218,2.50236119764045,3.15765398465745,-3.92372630724712
479.09274725334,-2.04829403750748,2.57834366093977,3.11693726796321,-3.87241067519573
479.643428572022,-2.10870677318866,2.65330846018403,3.07501739071983,-3.8195991043966
480.194109890704,-2.16828748034805,2.7272250540834,3.0319092604903,-3.76531314779771
480.744791209386,-2.22701382700492,2.8000641401125,2.98762659565439,-3.70957172559277
481.295472528068,-2.28486193198314,2.871797872982,2.94218700582443,-3.65239403448338
481.84615384675,-2.3418079441635,2.94239780713939,2.89560906203439,-3.593802468834
482.396835165432,-2.39783019112549,3.01183481052523,2.84790760415642,-3.53382073737074
482.947516484114,-2.45290380989348,3.08008258564506,2.79910454690704,-3.4724705783714
483.498197802796,-2.50700802893381,3.14710846479925,2.74921445298921,-3.40977492466652
484.048879121478,-2.56011961602035,3.21288894384762,2.69825686934817,-3.34575413246141
484.59956044016,-2.61221674867483,3.27739622897955,2.64625115517521,-3.2804356112626
485.150241758842,-2.66328148604924,3.34060572700352,2.59321680877134,-3.21384077531954
485.700923077524,-2.71329171430259,3.40249230479922,2.5391745941261,-3.14599910952552
486.251604396206,-2.76222537048395,3.46302745681014,2.48414447426935,-3.07693384827051
486.802285714888,-2.81006428896493,3.52218818783505,2.4281484420595,-3.00667362154867
487.35296703357,-2.85678611756123,3.57994884424626,2.37120599939668,-2.93524354045796
487.903648352252,-2.9023741129306,3.63628614293307,2.31334023324576,-2.86266993569503
488.454329670934,-2.94680853429677,3.69117788101728,2.25457299592583,-2.78898190705706
489.005010989616,-2.99007021658444,3.74460110863982,2.19492643380837,-2.71420799429415
489.555692308298,-3.03214263642509,3.79653316792683,2.13442404569872,-2.6383759358578
490.10637362698,-3.07300882690413,3.84695410169265,2.07308918783532,-2.56151347442925
