# Time    Second_Integral_Real    Second_Integral_Imag
-51.599290000000003 -0.010535075632080 -0.000632540978793
-51.399690000000000 -0.010650952209953 -0.000469420199194
-51.200080000000000 -0.010766791572259 -0.000304797703534
-51.000459999999997 -0.010882586274684 -0.000138675490625
-50.800840000000001 -0.010998328864679 0.000028944337392
-50.599330000000002 -0.011114011882206 0.000198059571678
-50.399709999999999 -0.011229627859787 0.000368667896830
-50.200080000000000 -0.011345169324056 0.000540766893343
-50.000459999999997 -0.011460628795825 0.000714354037791
-49.800829999999998 -0.011575998790819 0.000889426699566
-49.599299999999999 -0.011691271819955 0.001065982142450
-49.399670000000000 -0.011806440389807 0.001244017519404
-49.200040000000001 -0.011921497003805 0.001423529880855
-49.000399999999999 -0.012036434162697 0.001604516169598
-48.800770000000000 -0.012151244364853 0.001786973222412
-48.599229999999999 -0.012265920106952 0.001970897766587
-48.399580000000000 -0.012380453884001 0.002156286419272
-48.199939999999998 -0.012494838191022 0.002343135691777
-48.000300000000003 -0.012609065523083 0.002531441989014
-47.800649999999997 -0.012723128375984 0.002721201606146
-47.599100000000000 -0.012837019246541 0.002912410729846
-47.399450000000002 -0.012950730632943 0.003105065432410
-47.199800000000003 -0.013064255036157 0.003299161681857
-47.000149999999998 -0.013177584960308 0.003494695336299
-46.800490000000003 -0.013290712912932 0.003691662144906
-46.600830000000002 -0.013403631405786 0.003890057745726
-46.399270000000001 -0.013516332955094 0.004089877666480
-46.199610000000000 -0.013628810081834 0.004291117318231
-45.999949999999998 -0.013741055313296 0.004493772006857
-45.800289999999997 -0.013853061183359 0.004697836926699
-45.600619999999999 -0.013964820232794 0.004903307161778
-45.399059999999999 -0.014076325009835 0.005110177681904
-45.199390000000001 -0.014187568070098 0.005318443340577
-44.999720000000003 -0.014298541978542 0.005528098882802
-44.800049999999999 -0.014409239309432 0.005739138943308
-44.600380000000001 -0.014519652646823 0.005951558042191
-44.400709999999997 -0.014629774585095 0.006165350587812
-44.199129999999997 -0.014739597729383 0.006380510872125
-43.999450000000003 -0.014849114695474 0.006597033068108
-43.799779999999998 -0.014958318111889 0.006814911239128
-43.600099999999998 -0.015067200619808 0.007034139336603
-43.400419999999997 -0.015175754873465 0.007254711195254
-43.200740000000003 -0.015283973540715 0.007476620536107
-42.999160000000003 -0.015391849303378 0.007699860961448
-42.799469999999999 -0.015499374857067 0.007924425951496
-42.599789999999999 -0.015606542913433 0.008150308875654
-42.400100000000002 -0.015713346200025 0.008377502989376
-42.200420000000001 -0.015819777460587 0.008606001429050
-42.000729999999997 -0.015925829455658 0.008835797215097
-41.799140000000001 -0.016031494962821 0.009066883246531
-41.599449999999997 -0.016136766776432 0.009299252296647
-41.399760000000001 -0.016241637710071 0.009532897026474
-41.200069999999997 -0.016346100596299 0.009767809980706
-41.000380000000000 -0.016450148286877 0.010003983582238
-40.800690000000003 -0.016553773653363 0.010241410135224
-40.599089999999997 -0.016656969587271 0.010480081819257
-40.399400000000000 -0.016759728999659 0.010719990683799
-40.199700000000000 -0.016862044823853 0.010961128664408
-40.000010000000003 -0.016963910015046 0.011203487577218
-39.800310000000003 -0.017065317550468 0.011447059113548
-39.600610000000003 -0.017166260429869 0.011691834841868
-39.400910000000003 -0.017266731676007 0.011937806205373
-39.199309999999997 -0.017366724334740 0.012184964520529
-38.999609999999997 -0.017466231474375 0.012433300965207
-38.799909999999997 -0.017565246188782 0.012682806602839
-38.600209999999997 -0.017663761596790 0.012933472371102
-38.400500000000001 -0.017761770842210 0.013185289079845
-38.200800000000001 -0.017859267094381 0.013438247409735
-37.999189999999999 -0.017956243548113 0.013692337909533
-37.799489999999999 -0.018052693422810 0.013947550983020
-37.599780000000003 -0.018148609966010 0.014203876916369
-37.400080000000003 -0.018243986452520 0.014461305865441
-37.200369999999999 -0.018338816184353 0.014719827852871
-37.000660000000003 -0.018433092491199 0.014979432766782
-36.799050000000001 -0.018526808730283 0.015240110357304
-36.599339999999998 -0.018619958285143 0.015501850221508
-36.399630000000002 -0.018712534569728 0.015764641834977
-36.199919999999999 -0.018804531027167 0.016028474536855
-36.000210000000003 -0.018895941129687 0.016293337526887
-35.800500000000000 -0.018986758378811 0.016559219862495
-35.600790000000003 -0.019076976305824 0.016826110460350
-35.399169999999998 -0.019166588471270 0.017093998088053
-35.199460000000002 -0.019255588463530 0.017362871350436
-34.999749999999999 -0.019343969903381 0.017632718722515
-34.800030000000000 -0.019431726442625 0.017903528536176
-34.600320000000004 -0.019518851763521 0.018175288971818
-34.400599999999997 -0.019605339579177 0.018447988059382
-34.200890000000001 -0.019691183633614 0.018721613675433
-33.999270000000003 -0.019776377701344 0.018996153537719
-33.799550000000004 -0.019860915585089 0.019271595184063
-33.599840000000000 -0.019944791121543 0.019547926015908
-33.400120000000001 -0.020027998179185 0.019825133278137
-33.200400000000002 -0.020110530657710 0.020103204052535
-33.000680000000003 -0.020192382488170 0.020382125256458
-32.799059999999997 -0.020273547632236 0.020661883635137
-32.599339999999998 -0.020354020079333 0.020942465737510
-32.399619999999999 -0.020433793853416 0.021223857966641
-32.199900000000000 -0.020512863010103 0.021506046555725
-32.000180000000000 -0.020591221636014 0.021789017561145
-31.800460000000001 -0.020668863848410 0.022072756858316
-31.600739999999998 -0.020745783795508 0.022357250142293
-31.399120000000000 -0.020821975654860 0.022642482914558
-31.199400000000001 -0.020897433630210 0.022928440457954
-30.999669999999998 -0.020972151959030 0.023215107892356
-30.799949999999999 -0.021046124909478 0.023502470150350
-30.600230000000000 -0.021119346778638 0.023790511963727
-30.400500000000001 -0.021191811892648 0.024079217863110
-30.200780000000002 -0.021263514606064 0.024368572173285
-29.999150000000000 -0.021334449300481 0.024658559002051
-29.799430000000001 -0.021404610379510 0.024949162204498
-29.599699999999999 -0.021473992278890 0.025240365454952
-29.399979999999999 -0.021542589461526 0.025532152212005
-29.200250000000000 -0.021610396416038 0.025824505707094
-29.000530000000001 -0.021677407655696 0.026117408938368
-28.800799999999999 -0.021743617718432 0.026410844669945
-28.599170000000001 -0.021809021163795 0.026704795412574
-28.399450000000002 -0.021873612567483 0.026999243385222
-28.199719999999999 -0.021937386532704 0.027294170596416
-27.999990000000000 -0.022000337684856 0.027589558806798
-27.800270000000001 -0.022062460668247 0.027885389509324
-27.600539999999999 -0.022123750145717 0.028181643926673
-27.400810000000000 -0.022184200797129 0.028478303004359
-27.199179999999998 -0.022243807316549 0.028775347392114
-26.999450000000000 -0.022302564403672 0.029072757390957
-26.799720000000001 -0.022360466779357 0.029370513057095
-26.599989999999998 -0.022417509177170 0.029668594150186
-26.400259999999999 -0.022473686340383 0.029966980114101
-26.200530000000001 -0.022528993019693 0.030265650067474
-26.000810000000001 -0.022583423972519 0.030564582800105
-25.799170000000000 -0.022636973957496 0.030863756743781
-25.599440000000001 -0.022689637724760 0.031163149912243
-25.399709999999999 -0.022741410033900 0.031462740022070
-25.199980000000000 -0.022792285644451 0.031762504434021
-25.000250000000001 -0.022842259309942 0.032062420122895
-24.800519999999999 -0.022891325776381 0.032362463670673
-24.600790000000000 -0.022939479779147 0.032662611255490
-24.399149999999999 -0.022986716037341 0.032962838620311
-24.199420000000000 -0.023033029238859 0.033263120992056
-23.999690000000001 -0.023078414065200 0.033563433235304
-23.799959999999999 -0.023122865176722 0.033863749773177
-23.600230000000000 -0.023166377206528 0.034164044554647
-23.400490000000001 -0.023208944755913 0.034464291039023
-23.200759999999999 -0.023250562391990 0.034764462186724
-22.999120000000001 -0.023291224637612 0.035064530413414
-22.799389999999999 -0.023330925953537 0.035364467493732
-22.599660000000000 -0.023369660768103 0.035664244745085
-22.399920000000002 -0.023407423459678 0.035963832933356
-22.200189999999999 -0.023444208345725 0.036263202225356
-22.000460000000000 -0.023480009678566 0.036562322173049
-21.800719999999998 -0.023514821639224 0.036861161695261
-21.599080000000001 -0.023548638325785 0.037159689023133
-21.399349999999998 -0.023581453726668 0.037457871573414
-21.199610000000000 -0.023613261761505 0.037755676180176
-20.999880000000001 -0.023644056254945 0.038053068972144
-20.800139999999999 -0.023673830923156 0.038350015311675
-20.600410000000000 -0.023702579366048 0.038646479775204
-20.400670000000002 -0.023730295057944 0.038942426117376
-20.200939999999999 -0.023756971339180 0.039237817250569
-19.999300000000002 -0.023782601398091 0.039532615167639
-19.799560000000000 -0.023807178232670 0.039826780774391
-19.599820000000001 -0.023830694706745 0.040120274189387
-19.400089999999999 -0.023853143511632 0.040413054578234
-19.200350000000000 -0.023874517146781 0.040705080075100
-19.000610000000002 -0.023894807905449 0.040996307743908
-18.800870000000000 -0.023914007864017 0.041286693547195
-18.599240000000002 -0.023932108853005 0.041576192242397
-18.399500000000000 -0.023949102406400 0.041864757167834
-18.199760000000001 -0.023964979832634 0.042152340616074
-18.000019999999999 -0.023979732164367 0.042438893624277
-17.800280000000001 -0.023993350125843 0.042724365863290
-17.600539999999999 -0.024005824115661 0.043008705590164
-17.400800000000000 -0.024017144185519 0.043291859595888
-17.199159999999999 -0.024027300003213 0.043573773074849
-16.999420000000001 -0.024036280775639 0.043854389335583
-16.799679999999999 -0.024044075350677 0.044133650285229
-16.599940000000000 -0.024050672140239 0.044411496144512
-16.400200000000002 -0.024056059078616 0.044687865308737
-16.200460000000000 -0.024060223589713 0.044962694269717
-16.000720000000001 -0.024063152560556 0.045235917553265
-15.799070000000000 -0.024064832278236 0.045507467529854
-15.599330000000000 -0.024065248323787 0.045777274044253
-15.399590000000000 -0.024064385701396 0.046045265022321
-15.199850000000000 -0.024062228732672 0.046311366111044
-15.000109999999999 -0.024058760980375 0.046575500463783
-14.800360000000000 -0.024053965208673 0.046837588662687
-14.600619999999999 -0.024047823319853 0.047097548569306
-14.400880000000001 -0.024040316311720 0.047355295241750
-14.199230000000000 -0.024031424177872 0.047610740659331
-13.999490000000000 -0.024021125743588 0.047863793202202
-13.799740000000000 -0.024009398862663 0.048114358477078
-13.600000000000000 -0.023996220253185 0.048362338801388
-13.400259999999999 -0.023981565387445 0.048607632916746
